,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,title,artist,cluster_km,cluster_ag
1577,0.537,0.484,0.36363636363636365,0.4931927572771029,0.0499,0.92,0.893,0.112,0.183,0.5602311988810568,Rock 'N Me,Steve Miller Band,9,30
1578,0.502,0.551,0.2727272727272727,0.4066468026587211,0.0322,0.323,0.0,0.409,0.842,0.5589483044489112,Space Cowboy,Steve Miller Band,21,8
1579,0.671,0.671,0.9090909090909092,0.5246848498739399,0.0558,0.00589,0.00676,0.277,0.707,0.6082355338600766,Swingtown,Steve Miller Band,18,6
1580,0.565,0.645,0.0,0.4775154710061884,0.0484,0.0552,2.84e-06,0.151,0.836,0.4598968126788874,Take the Money and Run,Steve Miller Band,31,0
1581,0.596,0.448,0.4545454545454546,0.6291084116433646,0.0396,0.365,5.3e-06,0.206,0.796,0.38576218749710545,The Joker,Steve Miller Band,8,7
1582,0.543,0.469,0.9090909090909092,0.5725876690350675,0.029,0.291,0.008,0.112,0.803,0.3925101195824341,The Stake,Steve Miller Band,23,49
1583,0.63,0.419,0.6363636363636364,0.48297043318817323,0.0387,0.325,0.0227,0.0813,0.904,0.5853333209829658,True Fine Love,Steve Miller Band,8,14
1584,0.552,0.768,0.0,0.6590877836351134,0.1,0.238,0.0,0.951,0.479,0.6040256023119888,Your Cash Ain't Nothin But Trash,Steve Miller Band,45,33
1585,0.333,0.695,0.4545454545454546,0.8353884941553976,0.0465,0.372,7.13e-06,0.107,0.317,0.943659166905955,Oh Sherrie,Steve Perry,46,10
1586,0.603,0.503,0.18181818181818182,0.3886316754526702,0.0379,0.29,0.00128,0.135,0.647,0.7804444279772877,Back In the High Life Again,Steve Winwood,33,20
1587,0.701,0.89,0.4545454545454546,0.7671785468714187,0.0439,0.0512,0.0807,0.493,0.912,0.4574190201835882,Higher Love,Steve Winwood,38,31
1588,0.759,0.645,0.0,0.45785010314004115,0.0276,0.07,0.0403,0.0986,0.954,0.5430487499884216,Roll With It,Steve Winwood,31,0
1589,0.602,0.732,0.18181818181818182,0.6898922759569104,0.0282,0.36,0.000314,0.0755,0.411,0.5990931742605989,While You See a Chance,Steve Winwood,46,38
1590,0.573,0.744,0.0,0.7043777217510887,0.0281,0.0824,0.315,0.0849,0.498,0.45849813355069985,Love The One You'Re With,Steven Stills,48,40
1591,0.59,0.828,0.0,0.782030712812285,0.0439,0.277,5.57e-06,0.0868,0.636,0.5157189303346641,Edge of Seventeen,Stevie Nicks,10,15
1592,0.553,0.398,0.2727272727272727,0.5349530139812055,0.0303,0.664,0.0,0.114,0.392,0.35232819866801285,Leather and Lace,Stevie Nicks,36,14
1593,0.638,0.783,1.0,0.6364886545954618,0.0435,0.00736,0.0447,0.0381,0.637,0.5338554451226855,Stand Back,Stevie Nicks,22,12
1594,0.631,0.597,0.36363636363636365,0.731515012606005,0.026,0.379,0.00273,0.146,0.665,0.4967626598986653,Stop Draggin' My Heart Around,Stevie Nicks,3,7
1595,0.631,0.597,0.36363636363636365,0.731515012606005,0.026,0.379,0.00273,0.146,0.665,0.4967626598986653,Stop Draggin' My Heart Around,Stevie Nicks w/ Tom Petty and the Heartbreakers,3,7
1596,0.427,0.553,0.5454545454545454,0.5457712583085033,0.0405,0.344,0.000956,0.227,0.674,0.5077344176956067,Cold Shot,Stevie Ray Vaughan,23,9
1597,0.462,0.65,0.09090909090909091,0.6027962411184964,0.0547,0.0616,0.293,0.192,0.525,0.5474115173352847,Couldn't Stand the Weather,Stevie Ray Vaughan,4,40
1598,0.477,0.715,0.7272727272727273,0.7118954847581939,0.0329,0.037,0.00852,0.0991,0.891,0.5377133911948054,Crossfire,Stevie Ray Vaughan,32,6
1599,0.663,0.204,0.5454545454545454,0.6151272060508823,0.0358,0.805,1.42e-05,0.0717,0.52,0.44444187145119907,Life by the Drop,Stevie Ray Vaughan,39,2
1600,0.475,0.383,0.09090909090909091,0.418886087554435,0.0375,0.362,0.749,0.0728,0.524,0.5312618679313443,Little Wing,Stevie Ray Vaughan,41,24
1601,0.481,0.88,0.7272727272727273,0.725234930093972,0.0453,0.0142,0.0417,0.0961,0.747,0.5181179892366546,Look At Little Sister,Stevie Ray Vaughan,32,47
1602,0.427,0.626,0.7272727272727273,0.5280311712124685,0.0385,0.0274,0.00395,0.106,0.743,0.5876165951889143,Pride And Joy,Stevie Ray Vaughan,18,17
1603,0.343,0.725,0.7272727272727273,0.5883107953243181,0.0334,5.6e-05,0.731,0.0667,0.864,0.369830213321724,Scuttle Buttin',Stevie Ray Vaughan,6,27
1604,0.481,0.861,0.09090909090909091,0.6243868897547559,0.0379,0.00288,0.485,0.912,0.833,0.47774618142072456,Superstition [Live],Stevie Ray Vaughan,7,45
1605,0.256,0.423,0.5454545454545454,0.5201008480403392,0.035,0.000788,0.402,0.25,0.441,0.8024805713280042,Texas Flood,Stevie Ray Vaughan,15,32
1606,0.336,0.909,0.36363636363636365,0.5647948659179463,0.039,0.204,0.0211,0.333,0.956,0.797348993599422,The House Is Rockin',Stevie Ray Vaughan,28,29
1607,0.248,0.431,0.5454545454545454,0.562273664909466,0.0438,0.0051,0.137,0.294,0.581,0.8437462369973787,The Sky Is Crying,Stevie Ray Vaughan,15,32
1608,0.394,0.813,0.4545454545454546,0.6351134540453816,0.0397,0.0221,0.00301,0.114,0.702,0.45315351198140036,Tightrope,Stevie Ray Vaughan,5,19
1609,0.633,0.634,0.7272727272727273,0.5145542058216823,0.0725,0.038,0.0064,0.0385,0.872,0.46544984670106243,Superstition,Stevie Wonder,42,7
1610,0.681,0.476,0.6363636363636364,0.3618152647261059,0.0294,0.294,6.18e-06,0.079,0.668,0.5582443334969757,Fortress Around Your Heart,Sting,8,14
1611,0.627,0.849,0.8181818181818182,0.5835434334173734,0.0309,0.137,0.0,0.319,0.817,0.5791921007048972,If You Love Somebody Set Them Free,Sting,32,6
1612,0.336,0.62,0.0,0.6126060050424019,0.0406,0.0293,0.0,0.124,0.283,0.5635611667392252,Big Empty,Stone Temple Pilots,4,34
1613,0.662,0.485,0.36363636363636365,0.649965619986248,0.0304,0.00483,0.000295,0.086,0.171,0.4991107735343973,Creep,Stone Temple Pilots,15,10
1614,0.215,0.927,0.8181818181818182,0.7340362136144853,0.0452,0.000273,0.00661,0.126,0.49,0.7911058827888365,Interstate Love Song,Stone Temple Pilots,14,22
1615,0.343,0.936,0.36363636363636365,0.8454274581709832,0.0386,0.0148,3.37e-05,0.113,0.522,0.7266879092989006,Lady Picture Show,Stone Temple Pilots,5,4
1616,0.426,0.94,0.6363636363636364,0.8279165711666284,0.0423,0.00671,1.72e-06,0.14,0.466,0.6691892292444355,Plush,Stone Temple Pilots,24,22
1617,0.404,0.925,0.8181818181818182,0.7336236534494613,0.041,1.39e-06,0.628,0.0418,0.773,0.621425726433183,Sex Type Thing,Stone Temple Pilots,6,1
1618,0.47,0.989,0.6363636363636364,0.8931010772404309,0.0632,0.000386,0.00161,0.157,0.446,0.49314554599431265,Trippin' on a Hole in a Paper Heart,Stone Temple Pilots,24,25
1619,0.295,0.977,0.9090909090909092,0.7450836580334631,0.088,0.00147,0.000187,0.0887,0.353,0.7811854500319566,Vasoline,Stone Temple Pilots,29,22
1620,0.254,0.853,0.18181818181818182,0.6015127206050882,0.0517,0.104,0.0,0.242,0.711,0.9353180374030883,Rock This Town,Stray Cats,28,29
1621,0.679,0.609,0.0,0.6352509741003896,0.0347,0.0957,0.00113,0.0474,0.695,0.6135060532239092,Stray Cat Strut,Stray Cats,31,0
1622,0.533,0.809,0.09090909090909091,0.6322713729085491,0.0385,2.07e-05,0.166,0.0806,0.734,0.5573643698070564,To Hell With the Devil,Stryper,48,18
1623,0.445,0.598,0.18181818181818182,0.5535640614256245,0.0363,0.0112,0.0,0.057,0.778,0.5754499393288193,Blue Collar Man,Styx,31,0
1624,0.29,0.336,0.0,0.35512262204904876,0.0319,0.0971,1.11e-06,0.0995,0.141,0.6592502709361887,Come Sail Away,Styx,12,3
1625,0.407,0.419,0.36363636363636365,0.3482924593169836,0.0304,0.188,1.16e-06,0.0608,0.343,0.367407997480525,Crystal Ball,Styx,30,3
1626,0.373,0.447,0.18181818181818182,0.444373137749255,0.0288,0.118,0.000243,0.115,0.525,0.47636139645606207,Fooling Yourself,Styx,33,20
1627,0.393,0.678,0.6363636363636364,0.7680953472381389,0.0377,0.172,0.0,0.0727,0.358,0.6362600616900861,Lady,Styx,24,36
1628,0.384,0.533,0.18181818181818182,0.42461608984643595,0.0456,0.103,6.26e-06,0.168,0.566,0.7146185125834809,Light Up,Styx,33,3
1629,0.318,0.943,0.6363636363636364,0.8145312858125142,0.106,0.268,4.61e-06,0.446,0.338,0.6937726359080763,Lorelei,Styx,24,25
1630,0.492,0.552,0.6363636363636364,0.5051111620444648,0.0341,0.0151,3.74e-05,0.0723,0.655,0.4891810780018341,Renegade,Styx,18,6
1631,0.183,0.671,1.0,0.8292000916800366,0.036,0.174,0.000226,0.192,0.232,0.7351726118248595,Suite Madame Blue,Styx,29,36
1632,0.323,0.596,0.7272727272727273,0.5023149209259683,0.0367,0.169,9.8e-05,0.0965,0.571,0.4343778656712271,The Grand Illusion,Styx,18,6
1633,0.799,0.404,1.0,0.44661929864771943,0.0461,0.11,0.0,0.387,0.893,0.6067673839142638,Too Much Time On My Hands,Styx,42,26
1634,0.804,0.696,0.6363636363636364,0.7274810909924363,0.0899,0.00877,0.000985,0.314,0.657,0.4433210755935124,What I Got,Sublime,1,47
1635,0.69,0.681,0.8181818181818182,0.8107724043089617,0.0379,0.0623,0.0,0.137,0.911,0.34751155531266503,Wrong Way,Sublime,22,28
1636,0.835,0.648,0.09090909090909091,0.6963098785239513,0.0488,0.0202,0.225,0.308,0.674,0.46175399920340127,Fly,Sugar Ray,31,0
1637,0.564,0.523,0.6363636363636364,0.4782030712812285,0.122,0.178,0.0303,0.0624,0.89,0.691484730314286,Green Eyed Lady,Sugarloaf,42,26
1638,0.575,0.446,0.2727272727272727,0.4355260142104056,0.105,0.426,0.0175,0.0656,0.532,0.3496744134347299,Bloody Well Right,Supertramp,30,14
1639,0.532,0.663,0.0,0.800091680036672,0.0292,0.425,1.07e-06,0.0734,0.756,0.34800248242388315,Breakfast in America,Supertramp,10,42
1640,0.664,0.414,0.4545454545454546,0.4229658491863396,0.0675,0.864,0.0367,0.0813,0.831,0.6849035281912579,Dreamer,Supertramp,2,48
1641,0.531,0.818,0.18181818181818182,0.8242952097180838,0.0452,0.0694,0.0096,0.263,0.471,0.4203771802258265,Give a Little Bit,Supertramp,48,34
1642,0.42,0.668,0.09090909090909091,0.7329818931927572,0.0517,0.607,0.016,0.0585,0.338,0.5807343528561769,Goodbye Stranger,Supertramp,36,38
1643,0.414,0.7,0.4545454545454546,0.6647719459087784,0.0301,0.22,0.000721,0.114,0.37,0.3556442723626562,Take the Long Way Home,Supertramp,46,10
1644,0.625,0.758,0.4545454545454546,0.7851019940407975,0.0463,0.512,0.00022,0.153,0.695,0.5544651210181643,The Logical Song,Supertramp,3,5
1645,0.817,0.599,0.0,0.6459316983726793,0.0328,0.132,0.000311,0.0873,0.548,0.5042330884872962,Eye of the Tiger,Survivor,31,18
1646,0.509,0.681,0.36363636363636365,0.581297272518909,0.0306,0.499,5.36e-05,0.1,0.33,0.6652757065182153,I Can't Hold Back,Survivor,46,38
1647,0.644,0.799,0.36363636363636365,0.5722667889067155,0.0598,0.0821,0.00154,0.055,0.889,0.5019544456691892,Ballroom Blitz,Sweet,17,7
1648,0.511,0.644,0.36363636363636365,0.5110703644281457,0.0352,0.173,6.17e-05,0.0928,0.828,0.5931279467205143,Fox On The Run,Sweet,17,7
1649,0.567,0.455,0.8181818181818182,0.6162732065092825,0.0479,0.242,2.79e-06,0.118,0.58,0.5715873618688576,Love Is Like Oxygen,Sweet,23,11
1650,0.729,0.818,0.18181818181818182,0.6118725647490257,0.0732,0.157,0.285,0.195,0.907,0.5826795357496828,Bang a Gong (Get It On),T. Rex,31,0
1651,0.565,0.761,1.0,0.6170066468026587,0.0487,0.0491,0.00322,0.0442,0.925,0.4394862864606008,Jeepster,T. Rex,22,6
1652,0.763,0.629,0.8181818181818182,0.6139353655741462,0.0322,0.013,0.0585,0.0756,0.973,0.5857640400522421,And She Was,Talking Heads,42,26
1653,0.779,0.87,0.4545454545454546,0.4675223470089388,0.0574,0.00644,0.0107,0.0399,0.555,0.475592586074343,Burning Down the House,Talking Heads,1,20
1654,0.801,0.93,0.8181818181818182,0.7322942929177171,0.0354,0.0806,0.152,0.0558,0.967,0.6171555868431534,Life During Wartime,Talking Heads,22,28
1655,0.644,0.919,0.18181818181818182,0.781618152647261,0.0561,0.181,0.134,0.622,0.871,0.5439981844959662,Once In A Lifetime,Talking Heads,44,15
1656,0.721,0.521,0.18181818181818182,0.6975475590190235,0.0612,0.0707,0.00552,0.127,0.942,0.5702072082920367,Psycho Killer,Talking Heads,31,0
1657,0.661,0.713,0.18181818181818182,0.7112078844831538,0.0296,0.0361,2.27e-05,0.153,0.632,0.511138487759242,Road To Nowhere,Talking Heads,48,18
1658,0.604,0.697,1.0,0.8035755214302085,0.0543,0.00829,0.000238,0.0356,0.88,0.5153669448586964,Stay Up Late,Talking Heads,22,28
1659,0.66,0.485,0.18181818181818182,0.6985560394224157,0.0258,0.242,0.0102,0.0585,0.829,0.4623421854592948,Take Me To The River,Talking Heads,31,42
1660,0.647,0.889,0.8181818181818182,0.8467109786843914,0.0302,0.0186,0.0,0.375,0.952,0.6363990033253365,Wild Wild Life,Talking Heads,32,28
1661,0.579,0.647,0.7272727272727273,0.5990831996332797,0.0301,0.107,6.9e-06,0.085,0.738,0.5024592669439324,I'm Leaving,Taxxi,18,6
1662,0.645,0.795,0.6363636363636364,0.5154710061884024,0.0527,0.347,0.00389,0.104,0.535,0.519025741253624,Everybody Wants to Rule the World,Tears for Fears,23,41
1663,0.623,0.739,0.6363636363636364,0.6978684391473756,0.0244,0.338,1.88e-05,0.109,0.642,0.4400142646745524,Head Over Heels,Tears for Fears,23,41
1664,0.511,0.942,0.0,0.5928489571395827,0.0429,0.174,1.87e-05,0.139,0.498,0.45345455219110964,Shout,Tears for Fears,48,18
1665,0.549,0.916,0.36363636363636365,0.8780655512262204,0.034,0.0049,0.123,0.104,0.632,0.5887929677007012,Cat Scratch Fever,Ted Nugent,5,19
1666,0.538,0.899,0.8181818181818182,0.7729085491634196,0.0457,0.00661,0.0049,0.13,0.702,0.6281875526820367,Dog Eat Dog,Ted Nugent,32,47
1667,0.525,0.855,0.8181818181818182,0.7702498280999311,0.0372,0.0452,0.000295,0.135,0.516,0.5084522828110672,Free for All,Ted Nugent,20,12
1668,0.364,0.875,0.8181818181818182,0.5179463671785468,0.0913,0.0248,0.0242,0.963,0.354,0.6707453755592401,Great White Buffalo,Ted Nugent,11,23
1669,0.484,0.711,0.18181818181818182,0.71308732523493,0.0331,0.0183,0.173,0.0941,0.49,0.6863207328708121,Stranglehold,Ted Nugent,48,40
1670,0.494,0.939,0.18181818181818182,0.7541141416456566,0.296,0.0385,0.000546,0.708,0.552,0.7930649598458674,Wango Tango,Ted Nugent,45,33
1671,0.373,0.567,0.6363636363636364,0.5732294292917717,0.032,0.0236,3.47e-06,0.0916,0.298,0.6381542993173334,Hunger Strike,Temple of the Dog,15,36
1672,0.382,0.497,0.36363636363636365,0.5283062113224845,0.0328,0.117,0.233,0.11,0.391,0.5439379764540242,I'd Love To Change The World,Ten Years After,15,10
1673,0.383,0.9,0.18181818181818182,0.6214989685995873,0.223,0.31,0.00357,0.945,0.385,0.5522096351392658,I'm Goin' Home,Ten Years After,45,33
1674,0.55,0.719,0.18181818181818182,0.6202612881045152,0.0387,0.0315,2.53e-06,0.115,0.358,0.4167091210552154,Little Suzi,Tesla,4,34
1675,0.354,0.318,0.18181818181818182,0.612697685079074,0.034,0.343,0.0389,0.113,0.281,0.37909762039292694,Love Song,Tesla,12,21
1676,0.445,0.768,0.36363636363636365,0.6648636259454503,0.0347,0.0127,2.58e-06,0.0925,0.32,0.5224020229902093,Modern Day Cowboy,Tesla,37,10
1677,0.343,0.81,0.6363636363636364,0.6994269997707998,0.0401,0.0338,0.0,0.992,0.485,0.7505163997443475,Signs,Tesla,11,23
1678,0.365,0.719,0.18181818181818182,0.825303690121476,0.0701,0.208,0.0133,0.102,0.596,0.7871089950814661,Breakdown,The Alan Parsons Project,16,10
1679,0.823,0.417,0.18181818181818182,0.4903506761402704,0.032,0.562,0.00098,0.0765,0.522,0.5183819783436304,Eye In the Sky,The Alan Parsons Project,2,48
1680,0.723,0.683,1.0,0.587806555122622,0.0349,0.207,4.25e-06,0.133,0.693,0.6114497170222029,Games People Play,The Alan Parsons Project,22,6
1681,0.69,0.647,0.4545454545454546,0.688562915425166,0.0484,0.505,9.5e-06,0.118,0.299,0.4668068433386749,I Wouldn't Want to Be Like You,The Alan Parsons Project,46,10
1682,0.32,0.778,0.8181818181818182,0.5896401558560622,0.0521,0.165,0.000268,0.418,0.72,0.7053974193906946,Journey to the Center of the Mind,The Amboy Dukes,14,32
1683,0.53,0.789,0.9090909090909092,0.8103598441439376,0.046,0.357,0.0836,0.121,0.784,0.5410387276651322,Don't Bring Me Down,The Animals,47,41
1684,0.295,0.584,0.8181818181818182,0.762961265184506,0.0345,0.000385,0.218,0.0996,0.228,0.5427986550449708,House Of The Rising Sun,The Animals,29,36
1685,0.407,0.707,0.18181818181818182,0.6886087554435021,0.0545,0.596,0.0294,0.617,0.699,0.7329217573338027,Monterey,The Animals,19,5
1686,0.534,0.351,0.0,0.4324547329818931,0.0458,0.522,0.0571,0.168,0.444,0.42359136338795284,San Franciscan Nights,The Animals,12,21
1687,0.818,0.533,0.18181818181818182,0.5861104744441897,0.0566,0.408,0.0,0.0869,0.927,0.5569243879620968,Spill the Wine,The Animals,21,42
1688,0.715,0.817,0.4545454545454546,0.7844602337840934,0.0532,0.0325,1.61e-06,0.851,0.871,0.6199483137116869,Love Shack,The B-52's,38,31
1689,0.631,0.938,0.8181818181818182,0.8144396057758423,0.0833,0.0447,7.87e-06,0.3,0.682,0.624848322048185,Roam,The B-52's,32,12
1690,0.521,0.678,0.8181818181818182,0.7576896630758652,0.0354,0.0811,0.0,0.118,0.504,0.5643253457331024,Back On My Feet Again,The Babys,1,12
1691,0.523,0.93,0.0,0.7493009397203758,0.104,0.389,0.000134,0.815,0.313,0.54309969525468,Isn't It Time,The Babys,45,5
1692,0.439,0.696,0.36363636363636365,0.7072656429062572,0.0405,0.0753,0.197,0.0846,0.307,0.46184199557239325,Chest Fever,The Band,37,10
1693,0.507,0.493,0.0,0.6671556268622507,0.0327,0.453,0.0,0.241,0.467,0.5912939171352088,The Night They Drove Old Dixie Down,The Band,36,42
1694,0.63,0.551,0.8181818181818182,0.6445106578042631,0.0549,0.373,5.75e-05,0.103,0.518,0.66630850600691,The Weight,The Band,23,11
1695,0.72,0.716,0.8181818181818182,0.6677515471006188,0.0723,0.226,0.00335,0.0932,0.953,0.6686612510304838,Up On Cripple Creek,The Band,22,28
1696,0.396,0.473,0.9090909090909092,0.7183130873252348,0.0345,0.326,0.000124,0.109,0.385,0.6180540760844395,Good Vibrations,The Beach Boys,13,11
1697,0.438,0.0124,0.36363636363636365,0.0,0.0516,0.911,6.71e-05,0.11,0.137,0.33316814716698007,A Day In The Life,The Beatles,39,2
1698,0.59,0.805,0.0,0.7728168691267476,0.0371,0.137,0.0,0.0996,0.797,0.641512055502552,A Hard Day's Night,The Beatles,43,43
1699,0.257,0.412,0.09090909090909091,0.5295438918175567,0.0287,0.361,8.68e-05,0.0702,0.858,0.7045545068035088,Across The Universe,The Beatles,21,29
1700,0.416,0.563,0.09090909090909091,0.6699977079990831,0.0298,0.207,0.0,0.343,0.9,0.35921044100075034,All My Loving,The Beatles,44,15
1701,0.4,0.48,0.6363636363636364,0.7138207655283062,0.0295,0.346,3.1e-05,0.155,0.653,0.47905223279207854,All You Need Is Love,The Beatles,23,9
1702,0.555,0.65,0.36363636363636365,0.7519596607838642,0.0282,0.0067,0.0491,0.236,0.966,0.6140757139284359,And Your Bird Can Sing,The Beatles,17,0
1703,0.578,0.352,0.6363636363636364,0.6201237680495072,0.0406,0.619,0.835,0.321,0.511,0.6107596402337925,ANYTIME AT ALL,The Beatles,27,39
1704,0.619,0.625,0.6363636363636364,0.6282374512949804,0.036,0.0119,1.05e-06,0.152,0.467,0.4480914050704434,Baby You're A Rich Man,The Beatles,1,6
1705,0.48,0.969,0.8181818181818182,0.7277561311024523,0.0854,0.069,0.00022,0.0608,0.494,0.6599218221732325,Back In the U.S.S.R.,The Beatles,20,22
1706,0.549,0.725,0.0,0.6797157918863166,0.0431,0.199,0.0,0.178,0.878,0.6235700590038811,BAD BOY,The Beatles,43,0
1707,0.651,0.892,0.36363636363636365,0.7696080678432271,0.0313,0.00465,2.85e-06,0.127,0.962,0.6266684574699655,BALLAD OF JOHN AND YOKO,The Beatles,0,44
1708,0.541,0.727,0.18181818181818182,0.7256933302773321,0.0384,7.37e-05,0.717,0.232,0.91,0.6448698116877704,Birthday,The Beatles,40,46
1709,0.686,0.127,0.6363636363636364,0.4115975246390098,0.0342,0.754,1.41e-05,0.0573,0.372,0.43395640937763413,Blackbird,The Beatles,39,2
1710,0.483,0.677,0.0,0.7989915195966077,0.0593,0.283,0.0,0.321,0.842,0.7906705323317186,Can't Buy Me Love,The Beatles,28,15
1711,0.533,0.376,0.8181818181818182,0.5238138895255557,0.0393,0.0302,0.248,0.0926,0.187,0.7642114135921971,Come Together,The Beatles,34,37
1712,0.514,0.834,0.0,0.731515012606005,0.034,0.545,0.000154,0.162,0.864,0.6660352541242509,Cry For A Shadow,The Beatles,10,42
1713,0.665,0.782,0.5454545454545454,0.6831079532431812,0.0307,0.12,4.19e-06,0.125,0.731,0.6365981530025288,Day Tripper,The Beatles,0,6
1714,0.388,0.529,0.6363636363636364,0.5870731148292458,0.0436,0.16,0.0681,0.108,0.332,0.6980474068859475,Dear Prudence,The Beatles,15,36
1715,0.593,0.289,0.36363636363636365,0.5634196653678661,0.0259,0.568,0.000829,0.0928,0.733,0.3571679989625691,Don't Let Me Down,The Beatles,2,14
1716,0.754,0.571,0.18181818181818182,0.6781113912445564,0.0421,0.0173,0.0,0.3,0.82,0.567173649255736,Drive My Car,The Beatles,31,0
1717,0.652,0.583,0.8181818181818182,0.7118496447398579,0.038,0.412,0.0,0.119,0.744,0.6397521281227132,Eight Days A Week,The Beatles,23,49
1718,0.581,0.28,0.36363636363636365,0.6531744212697685,0.0381,0.936,1.56e-05,0.305,0.813,0.6383488176066839,Eleanor Rigby,The Beatles,2,48
1719,0.523,0.731,0.18181818181818182,0.67508595003438,0.0559,0.0207,0.000464,0.081,0.81,0.5422845709945442,Everybody's Got Something To Hide Except Me And My Monk,The Beatles,43,43
1720,0.469,0.507,0.0,0.6611505844602337,0.0451,0.382,0.0,0.0783,0.619,0.5232727239044452,Fixing A Hole,The Beatles,21,42
1721,0.581,0.821,0.0,0.8688058675223469,0.0318,0.507,0.0,0.108,0.968,0.6305402977056105,From Me To You,The Beatles,10,42
1722,0.761,0.592,0.18181818181818182,0.619023607609443,0.0586,0.492,0.00626,0.61,0.332,0.5701006863716781,Get Back,The Beatles,7,5
1723,0.632,0.471,0.0,0.7083658033463213,0.0348,0.313,5.08e-06,0.0712,0.764,0.5635102214729666,Getting Better,The Beatles,21,42
1724,0.699,0.294,0.4545454545454546,0.4645885858354343,0.0294,0.587,0.0,0.117,0.893,0.44746153632397484,GIRL,The Beatles,8,14
1725,0.419,0.152,0.0,0.5140499656199863,0.0277,0.326,0.0034,0.113,0.239,0.3733269111421929,Golden Slumbers,The Beatles,12,21
1726,0.77,0.496,1.0,0.6825578730231492,0.0468,0.719,0.0,0.123,0.571,0.543405366852231,Good Day Sunshine,The Beatles,13,49
1727,0.521,0.524,0.0,0.7886316754526701,0.0302,0.42,9.27e-06,0.0838,0.711,0.6330134588130679,Got To Get You Into My Life,The Beatles,10,42
1728,0.479,0.733,0.0,0.6686683474673389,0.0256,0.306,2.4e-05,0.414,0.806,0.45992923239377914,Hello Goodbye,The Beatles,44,15
1729,0.534,0.725,0.5454545454545454,0.7226220490488195,0.0332,0.188,0.0,0.0994,0.763,0.4399957391231857,Help!,The Beatles,0,6
1730,0.166,0.831,0.8181818181818182,0.6816869126747651,0.0894,0.000606,0.846,0.811,0.281,0.7758408284626571,Helter Skelter,The Beatles,25,1
1731,0.557,0.54,0.8181818181818182,0.5893192757277103,0.0347,0.0339,0.00248,0.179,0.394,0.5982409988977296,Here Comes The Sun,The Beatles,34,36
1732,0.386,0.607,0.9090909090909092,0.7169378867751546,0.0261,0.0112,1.38e-05,0.088,0.532,0.6817727100102817,Hey Jude,The Beatles,14,12
1733,0.401,0.556,0.18181818181818182,0.5871189548475819,0.0513,0.0828,0.000359,0.589,0.654,0.39462203243824046,I Am the Walrus,The Beatles,7,8
1734,0.564,0.827,0.6363636363636364,0.7449461379784551,0.0283,0.0904,3.73e-06,0.127,0.912,0.41611630341148026,I Feel Fine,The Beatles,0,44
1735,0.491,0.801,0.36363636363636365,0.6190694476277789,0.0361,0.27,0.0,0.0665,0.971,0.7415268759436453,I Saw Her Standing There,The Beatles,28,29
1736,0.49,0.715,0.6363636363636364,0.8155397662159064,0.0476,0.386,0.0,0.311,0.866,0.6054428069915431,I Want To Hold Your Hand,The Beatles,47,28
1737,0.37,0.515,0.18181818181818182,0.6350217740087095,0.0321,0.0233,0.205,0.0966,0.42,0.5359997776933836,I Want You (She's So Heavy),The Beatles,4,10
1738,0.689,0.313,0.0,0.6081595232638093,0.0366,0.789,0.0,0.144,0.625,0.619466649376152,I'll Follow The Sun,The Beatles,2,48
1739,0.492,0.628,0.6363636363636364,0.7117579647031858,0.0439,0.567,1.07e-06,0.267,0.856,0.4162552450467307,I'm A Loser,The Beatles,47,9
1740,0.439,0.813,0.6363636363636364,0.6892505157002062,0.0607,0.563,0.000605,0.728,0.937,0.3801304198816217,I'm Down,The Beatles,19,9
1741,0.44,0.609,0.18181818181818182,0.6654137061654823,0.0358,0.0715,0.0,0.582,0.364,0.7649014903806075,I've Got A Feeling,The Beatles,45,8
1742,0.647,0.56,0.8181818181818182,0.6661013064405226,0.0387,0.723,0.0,0.118,0.913,0.5577024611194992,I've Just Seen A Face,The Beatles,47,49
1743,0.688,0.435,0.8181818181818182,0.5492092596837038,0.0323,0.449,0.0,0.113,0.435,0.47813984938726745,IN MY LIFE,The Beatles,13,11
1744,0.472,0.673,0.36363636363636365,0.6640843456337382,0.0318,0.284,0.0,0.206,0.862,0.6165164553210015,IT WON'T BE LONG,The Beatles,17,7
1745,0.65,0.777,0.18181818181818182,0.8414393765757505,0.0294,0.141,0.343,0.215,0.574,0.5076371585509314,Lady Madonna,The Beatles,48,40
1746,0.443,0.403,0.0,0.6876461150584459,0.0322,0.631,0.0,0.111,0.41,0.6644281625431877,Let It Be,The Beatles,36,38
1747,0.526,0.858,0.8181818181818182,0.6787531515012606,0.0476,0.292,0.001,0.353,0.886,0.3501143952796895,LITTLE CHILD,The Beatles,47,6
1748,0.52,0.829,0.0,0.7844143937657575,0.0806,0.386,6.2e-05,0.227,0.744,0.6854315064052094,Love Me Do,The Beatles,10,15
1749,0.61,0.471,0.7272727272727273,0.6504240201696081,0.0261,0.0634,0.0,0.118,0.63,0.40468603821821253,Lovely Rita,The Beatles,18,6
1750,0.311,0.325,0.18181818181818182,0.6554205821682328,0.0283,0.0469,0.0,0.139,0.668,0.30145703461499274,Lucy In The Sky With Diamonds,The Beatles,33,18
1751,0.297,0.613,0.8181818181818182,0.6543662617465047,0.0931,0.0385,3.98e-05,0.0734,0.338,0.7917913281894052,Magical Mystery Tour,The Beatles,14,36
